,시설명,시도명,시군구명,소재지도로명주소,설치장소설명,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,동시사용가능대수,공기주입가능여부,휴대전화충전가능여부,관리기관명,관리기관전화번호
3769,이도2동행정복지센터,제주특별자치도,제주시,제주특별자치도 제주시 오복3길 8,1층현관,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3770,오라동주민센터,제주특별자치도,제주시,제주특별자치도 제주시 오라로10길 6,1층현관,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3771,제주아트센터,제주특별자치도,제주시,제주특별자치도 제주시 오남로 231,1층 안내데스크 좌측,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3772,한라도서관,제주특별자치도,제주시,제주특별자치도 제주시 오남로 221,1층 현관 우측,09:00,22:00,09:00,20:00,09:00,20:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3773,제주특별자치도 장애인체육회,제주특별자치도,제주시,제주특별자치도 제주시 통물길 72,1층 현관 좌측,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3774,제주관광대학교,제주특별자치도,제주시,제주특별자치도 제주시 애월읍 평화로 2715,초운관 우측,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3775,하귀농협하나로마트,제주특별자치도,제주시,제주특별자치도 제주시 애월읍 일주서로 7136,1층 매장입구 안,08:00,22:00,08:00,22:00,08:00,22:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3776,애월보건지소,제주특별자치도,제주시,제주특별자치도 제주시 애월읍 애월로 167,1층 로비,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3777,납읍리 복지회관 소회의실,제주특별자치도,제주시,제주특별자치도 제주시 애월읍 납읍로2길 3,경로당 현관 좌측,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3778,제주시 연동주민센터,제주특별자치도,제주시,제주특별자치도 제주시 신대로 101,1층현관,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3779,제주관광공사 제주 웰컴센터,제주특별자치도,제주시,제주특별자치도 제주시 선덕로 23,1층 현관,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3780,제주퍼시픽호텔 ㈜금자탑,제주특별자치도,제주시,제주특별자치도 제주시 서사로 20,1층 현관 우측,00:00,23:59,00:00,23:59,00:00,23:59,2,Y,N,제주장애인자립생활센터,064-751-9103
3781,민속자연사 박물관,제주특별자치도,제주시,제주특별자치도 제주시 삼성로 40,1층 시청각실 앞,09:00,18:00,09:00,18:00,09:00,18:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3782,제주시 농협 본점,제주특별자치도,제주시,제주특별자치도 제주시 삼성로 133,지하 1층 현관,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3783,봉개동주민센터,제주특별자치도,제주시,제주특별자치도 제주시 봉개북1길 15,1층현관,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3784,건입동행정복지센터,제주특별자치도,제주시,제주특별자치도 제주시 만덕로 18,1층현관,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3785,제주특별자치도지체장애인협회장애인활동지원센터,제주특별자치도,제주시,제주특별자치도 제주시 동광로 77,3층 사무실 로비,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3786,문예회관,제주특별자치도,제주시,제주특별자치도 제주시 동광로 69,소극장 입구 우측,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3787,제주특별자치도 장애인요트연맹,제주특별자치도,제주시,제주특별자치도 제주시 도두항길 28-10,1층 내부,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3788,도두동주민센터,제주특별자치도,제주시,제주특별자치도 제주시 도두1길 9-1,1층현관,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3789,노형동주민센터,제주특별자치도,제주시,제주특별자치도 제주시 노형9길 9-4,1층현관,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3790,제주시 동부보건소,제주특별자치도,제주시,제주특별자치도 제주시 구좌읍 김녕로14길 6,1층 현관,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3791,하도리 사무소,제주특별자치도,제주시,제주특별자치도 제주시 구좌읍 일주동로 3417,1층현관,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3792,비자림,제주특별자치도,제주시,제주특별자치도 제주시 구좌읍 비자숲길 55,1층 장애인화장실 앞,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3793,제주장애인연맹(제주DPI),제주특별자치도,제주시,제주특별자치도 제주시 고마로 56,지하1층 사무실 우측,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3794,서부종합사회복지관,제주특별자치도,제주시,제주특별자치도 제주시 한림읍 한림상로 207,1층 현관 앞,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3795,삼양동 선사유적지,제주특별자치도,제주시,제주특별자치도 제주시 선사로2길 13,외부전시관 현관 좌측,09:00,18:00,09:00,18:00,09:00,18:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3796,제주특별자치도의회,제주특별자치도,제주시,제주특별자치도 제주시 문연로 13,의원회관 1층 현관 좌측,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3797,아르떼뮤지엄,제주특별자치도,제주시,제주특별자치도 애월읍 어림비로 478,1층현관 입구,10:00,20:00,10:00,20:00,10:00,20:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3798,제주장애인주간활동센터,제주특별자치도,제주시,제주특별자치도 제주시 연삼로 422,3층교육실 내부,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3799,사회복지법인 춘강 서귀포시장애인종합복지관,제주특별자치도,서귀포시,제주특별자치도 서귀포시 인정오름로 24,1층 출입구,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3800,제주특별자치도 지체장애인협회 서귀포시지회,제주특별자치도,서귀포시,제주특별자치도 서귀포시 남성중로 130,1층 사무실 입구,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3801,제주권역재활병원,제주특별자치도,서귀포시,제주특별자치도 서귀포시 동문로 1,1층 휠체어 보관소 앞,08:30,17:30,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3802,서귀포 보조기구대여센터,제주특별자치도,서귀포시,제주특별자치도 서귀포시 칠십리로72번길 9,3층 로비,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3803,지체장애인협회 대정분회,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 상모로 312-4,1층 복도,09:00,12:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3804,지체장애인협회 남원분회 (남원다목적센터),제주특별자치도,서귀포시,제주특별자치도 서귀포시 남원읍 태위로723번길 3,1층 다목적 센터내,09:00,16:00,00:00,00:00,00:00,00:00,2,Y,Y,제주장애인자립생활센터,064-751-9103
3805,지체장애인협회 성산분회,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 산성효자로 67,1층 우측,09:00,17:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3806,지체장애인협회 표선분회,제주특별자치도,서귀포시,제주특별자치도 서귀포시 표선면 표선중앙로 21,1층 복도,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3807,서귀포 온성학교,제주특별자치도,서귀포시,제주특별자치도 서귀포시 516로 447-10,본관 휠체어 보관소 앞,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3808,위미농협 하나로마트,제주특별자치도,서귀포시,제주특별자치도 서귀포시 남원읍 태위로 126,1층 매장 입구,07:00,22:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3809,서귀포의료원,제주특별자치도,서귀포시,제주특별자치도 서귀포시 장수로 47,1층 로비,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3810,서귀포시 서부보건소,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 최남단해안로15번길 12,1층 입구 로비,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3811,㈜ 이마트 서귀포점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 일주동로 9209,1층 입구 우측,10:00,17:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3812,여미지식물원,제주특별자치도,서귀포시,제주특별자치도 서귀포시 중문관광로 93,온실식물원 1층 정문 좌측,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3813,㈜제주국제 켄벤션센터,제주특별자치도,서귀포시,제주특별자치도 서귀포시 중문관광로 224,1층 좌측 의무실 내,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3814,성산읍사무소,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 일주동로 4330,1층 민원실내,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3815,효돈동 주민센터,제주특별자치도,서귀포시,제주특별자치도 서귀포시 남선동산로 26,현관 우측 로비 입구,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3816,남원읍사무소,제주특별자치도,서귀포시,제주특별자치도 서귀포시 남원읍 태위로 695,1층 현관 좌측,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3817,대정읍사무소,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 하모중앙로 20,실외 현관 좌측,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3818,아쿠아플라넷 제주,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 섭지코지로 95,정문 입구우측로비,10:00,19:00,10:00,19:00,10:00,19:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3819,제주민속촌,제주특별자치도,서귀포시,제주특별자치도 서귀포시 표선면 민속해안로 631-34,정문 우측 사무실내,08:30,17:00,08:30,17:00,08:30,17:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3820,신화테마파크,제주특별자치도,서귀포시,제주특별자치도 서귀포시 안덕면 신화역사로304번길 98,출입구 안 유모차 및 휠체어대여소,09:00,18:00,09:00,18:00,09:00,18:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3821,건강과성박물관 제주,제주특별자치도,서귀포시,제주특별자치도 서귀포시 안덕면 일주서로 1611,출입구 오른편 휴게실,09:00,20:00,09:00,20:00,09:00,20:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3822,감귤박물관,제주특별자치도,서귀포시,제주특별자치도 서귀포시 효돈순환로 441,1층 로비 중앙,09:00,19:00,09:00,19:00,09:00,19:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3823,호근동마을회,제주특별자치도,서귀포시,제주특별자치도 서귀포시 호근남로 6,1층 현관 우측,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3824,표선보건지소,제주특별자치도,서귀포시,제주특별자치도 서귀포시 표선면 표선중앙로 17,1층 현관,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3825,성읍민속마을,제주특별자치도,서귀포시,제주특별자치도 서귀포시 표선면 성읍정의현로 19,관리사무소 1층 로비,00:00,23:59,00:00,23:59,00:00,23:59,2,Y,N,제주장애인자립생활센터,064-751-9103
3826,영천동주민센터,제주특별자치도,서귀포시,제주특별자치도 서귀포시 토평로 15,1층현관,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3827,서귀포시장애인회관 (2대),제주특별자치도,서귀포시,제주특별자치도 서귀포시 칠십리로72번길 9,"2층 로비, 6층 로비",09:00,18:00,00:00,00:00,00:00,00:00,4,Y,N,제주장애인자립생활센터,064-751-9103
3828,서귀포 홈플러스,제주특별자치도,서귀포시,제주특별자치도 서귀포시 중앙로 180,1층 로비,10:00,23:00,10:00,23:00,10:00,23:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3829,서홍동행정복지센터,제주특별자치도,서귀포시,제주특별자치도 서귀포시 중앙로 125,1층현관,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3830,서귀포시 서귀포보건소,제주특별자치도,서귀포시,제주특별자치도 서귀포시 중앙로101번길 52,1층 현관 좌측,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3831,올림픽기념국민생활관,제주특별자치도,서귀포시,제주특별자치도 서귀포시 중산간서로 97,1층 로비 좌측,00:00,23:59,00:00,23:59,00:00,23:59,2,Y,N,제주장애인자립생활센터,064-751-9103
3832,제주국제평화센터,제주특별자치도,서귀포시,제주특별자치도 서귀포시 중문관광로 227-24,1층 현관 좌측,09:00,18:00,09:00,18:00,09:00,18:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3833,정혜재활원,제주특별자치도,서귀포시,제주특별자치도 서귀포시 인정오름로85번길 41,2층 치료실,00:00,23:59,00:00,23:59,00:00,23:59,2,Y,N,제주장애인자립생활센터,064-751-9103
3834,자광원,제주특별자치도,서귀포시,제주특별자치도 서귀포시 이어도로343번길 101,1층 내부,09:00,19:00,09:00,19:00,09:00,19:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3835,서귀포월드컵경기장,제주특별자치도,서귀포시,제주특별자치도 서귀포시 월드컵로 33,실내주차장 내 중앙,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3836,안덕보건지소,제주특별자치도,서귀포시,제주특별자치도 서귀포시 안덕면 화순중앙로12번길 30-9,1층 치료실 내,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3837,안덕면행정복지센터,제주특별자치도,서귀포시,제주특별자치도 서귀포시 안덕면 화순서서로 74,1층현관,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3838,제주특별자치도지체장애인협회서귀포시지회 안덕면분회,제주특별자치도,서귀포시,제주특별자치도 서귀포시 안덕면 화순로 126,1층 현관 좌측,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,제주장애인자립생활센터,064-751-9103
3839,세계자동차&피아노 박물관,제주특별자치도,서귀포시,제주특별자치도 서귀포시 안덕면 중산간서로 1610,1층 로비 우측,09:00,18:00,09:00,18:00,09:00,18:00,2,Y,N,제주장애인자립생활센터,064-751-9103
